taxa_id,W,detected_0.9,detected_0.8,detected_0.7,detected_0.6
1631344,1894,FALSE,FALSE,FALSE,FALSE
182843,1894,FALSE,FALSE,FALSE,FALSE
1233224,1894,FALSE,FALSE,FALSE,FALSE
145967,1528,FALSE,FALSE,FALSE,FALSE
1053420,1894,FALSE,FALSE,FALSE,FALSE
1649242,1766,FALSE,FALSE,FALSE,FALSE
425013,1894,FALSE,FALSE,FALSE,FALSE
2047157,1894,FALSE,FALSE,FALSE,FALSE
324771,1528,FALSE,FALSE,FALSE,FALSE
2307036,1442,FALSE,FALSE,FALSE,FALSE
124418,2386,FALSE,FALSE,FALSE,FALSE
1790243,1549,FALSE,FALSE,FALSE,FALSE
45275,1894,FALSE,FALSE,FALSE,FALSE
749675,1823,FALSE,FALSE,FALSE,FALSE
1859649,1894,FALSE,FALSE,FALSE,FALSE
1706274,1783,FALSE,FALSE,FALSE,FALSE
209465,6113,FALSE,FALSE,TRUE,TRUE
1640675,1738,FALSE,FALSE,FALSE,FALSE
1764283,1894,FALSE,FALSE,FALSE,FALSE
261239,1783,FALSE,FALSE,FALSE,FALSE
85995,7417,TRUE,TRUE,TRUE,TRUE
260667,1894,FALSE,FALSE,FALSE,FALSE
1940803,1894,FALSE,FALSE,FALSE,FALSE
1658409,1894,FALSE,FALSE,FALSE,FALSE
2509681,1613,FALSE,FALSE,FALSE,FALSE
5153,1738,FALSE,FALSE,FALSE,FALSE
222581,1894,FALSE,FALSE,FALSE,FALSE
2707742,1894,FALSE,FALSE,FALSE,FALSE
1230083,1894,FALSE,FALSE,FALSE,FALSE
54961,1443,FALSE,FALSE,FALSE,FALSE
101486,1894,FALSE,FALSE,FALSE,FALSE
153155,1894,FALSE,FALSE,FALSE,FALSE
1927796,1894,FALSE,FALSE,FALSE,FALSE
455155,6152,FALSE,FALSE,TRUE,TRUE
498732,1894,FALSE,FALSE,FALSE,FALSE
1912845,1894,FALSE,FALSE,FALSE,FALSE
37991,1894,FALSE,FALSE,FALSE,FALSE
112178,5945,FALSE,FALSE,TRUE,TRUE
610137,1729,FALSE,FALSE,FALSE,FALSE
1507904,1894,FALSE,FALSE,FALSE,FALSE
1240221,1894,FALSE,FALSE,FALSE,FALSE
319061,1894,FALSE,FALSE,FALSE,FALSE
658466,1894,FALSE,FALSE,FALSE,FALSE
931595,1894,FALSE,FALSE,FALSE,FALSE
748388,1894,FALSE,FALSE,FALSE,FALSE
378738,1690,FALSE,FALSE,FALSE,FALSE
526459,6502,FALSE,TRUE,TRUE,TRUE
1342371,1894,FALSE,FALSE,FALSE,FALSE
372025,1209,FALSE,FALSE,FALSE,FALSE
2763179,1894,FALSE,FALSE,FALSE,FALSE
2016019,1894,FALSE,FALSE,FALSE,FALSE
371111,1894,FALSE,FALSE,FALSE,FALSE
1892769,1778,FALSE,FALSE,FALSE,FALSE
45293,1894,FALSE,FALSE,FALSE,FALSE
2485079,1894,FALSE,FALSE,FALSE,FALSE
1769565,1894,FALSE,FALSE,FALSE,FALSE
706981,1894,FALSE,FALSE,FALSE,FALSE
2728994,1894,FALSE,FALSE,FALSE,FALSE
1873276,1894,FALSE,FALSE,FALSE,FALSE
2075265,1894,FALSE,FALSE,FALSE,FALSE
748606,1894,FALSE,FALSE,FALSE,FALSE
613059,1894,FALSE,FALSE,FALSE,FALSE
515147,6259,FALSE,TRUE,TRUE,TRUE
40996,1894,FALSE,FALSE,FALSE,FALSE
463686,1472,FALSE,FALSE,FALSE,FALSE
314158,1818,FALSE,FALSE,FALSE,FALSE
2714878,1894,FALSE,FALSE,FALSE,FALSE
39679,1443,FALSE,FALSE,FALSE,FALSE
1543941,1894,FALSE,FALSE,FALSE,FALSE
1542776,1894,FALSE,FALSE,FALSE,FALSE
2529167,4234,FALSE,FALSE,FALSE,FALSE
1016803,1894,FALSE,FALSE,FALSE,FALSE
553796,1894,FALSE,FALSE,FALSE,FALSE
195790,1894,FALSE,FALSE,FALSE,FALSE
1220225,1894,FALSE,FALSE,FALSE,FALSE
271830,1894,FALSE,FALSE,FALSE,FALSE
84122,1894,FALSE,FALSE,FALSE,FALSE
1358706,1894,FALSE,FALSE,FALSE,FALSE
299002,1894,FALSE,FALSE,FALSE,FALSE
1339059,1894,FALSE,FALSE,FALSE,FALSE
1826756,1894,FALSE,FALSE,FALSE,FALSE
2053771,1894,FALSE,FALSE,FALSE,FALSE
86794,1843,FALSE,FALSE,FALSE,FALSE
48858,1894,FALSE,FALSE,FALSE,FALSE
1246822,1489,FALSE,FALSE,FALSE,FALSE
1618049,1894,FALSE,FALSE,FALSE,FALSE
1518507,1528,FALSE,FALSE,FALSE,FALSE
527971,1894,FALSE,FALSE,FALSE,FALSE
1145296,6611,FALSE,TRUE,TRUE,TRUE
262915,1491,FALSE,FALSE,FALSE,FALSE
88641,1894,FALSE,FALSE,FALSE,FALSE
208717,1894,FALSE,FALSE,FALSE,FALSE
1235403,1894,FALSE,FALSE,FALSE,FALSE
232769,1894,FALSE,FALSE,FALSE,FALSE
1046396,1894,FALSE,FALSE,FALSE,FALSE
267811,1894,FALSE,FALSE,FALSE,FALSE
129515,1771,FALSE,FALSE,FALSE,FALSE
1590117,1894,FALSE,FALSE,FALSE,FALSE
318760,1528,FALSE,FALSE,FALSE,FALSE
247143,1894,FALSE,FALSE,FALSE,FALSE
1609035,1894,FALSE,FALSE,FALSE,FALSE
164576,1894,FALSE,FALSE,FALSE,FALSE
314116,1894,FALSE,FALSE,FALSE,FALSE
47198,1894,FALSE,FALSE,FALSE,FALSE
1174676,1843,FALSE,FALSE,FALSE,FALSE
502468,1716,FALSE,FALSE,FALSE,FALSE
406764,1783,FALSE,FALSE,FALSE,FALSE
320645,1528,FALSE,FALSE,FALSE,FALSE
96590,1894,FALSE,FALSE,FALSE,FALSE
271359,2243,FALSE,FALSE,FALSE,FALSE
246069,3403,FALSE,FALSE,FALSE,FALSE
246048,1894,FALSE,FALSE,FALSE,FALSE
271274,1894,FALSE,FALSE,FALSE,FALSE
1143185,1613,FALSE,FALSE,FALSE,FALSE
1308294,1894,FALSE,FALSE,FALSE,FALSE
73520,3176,FALSE,FALSE,FALSE,FALSE
155889,1894,FALSE,FALSE,FALSE,FALSE
5488,1818,FALSE,FALSE,FALSE,FALSE
383836,6938,FALSE,TRUE,TRUE,TRUE
34357,1894,FALSE,FALSE,FALSE,FALSE
56407,1547,FALSE,FALSE,FALSE,FALSE
214548,1894,FALSE,FALSE,FALSE,FALSE
306581,1733,FALSE,FALSE,FALSE,FALSE
154538,1894,FALSE,FALSE,FALSE,FALSE
34457,1761,FALSE,FALSE,FALSE,FALSE
34460,1894,FALSE,FALSE,FALSE,FALSE
1350019,1894,FALSE,FALSE,FALSE,FALSE
5639,1613,FALSE,FALSE,FALSE,FALSE
577464,1784,FALSE,FALSE,FALSE,FALSE
1849493,3772,FALSE,FALSE,FALSE,FALSE
1647773,1894,FALSE,FALSE,FALSE,FALSE
81054,1332,FALSE,FALSE,FALSE,FALSE
112237,1894,FALSE,FALSE,FALSE,FALSE
1822444,1430,FALSE,FALSE,FALSE,FALSE
40462,1613,FALSE,FALSE,FALSE,FALSE
38799,1894,FALSE,FALSE,FALSE,FALSE
2282106,1894,FALSE,FALSE,FALSE,FALSE
2008361,1894,FALSE,FALSE,FALSE,FALSE
1072378,1894,FALSE,FALSE,FALSE,FALSE
1379663,1894,FALSE,FALSE,FALSE,FALSE
57133,1818,FALSE,FALSE,FALSE,FALSE
1986105,1894,FALSE,FALSE,FALSE,FALSE
37314,1613,FALSE,FALSE,FALSE,FALSE
182873,1894,FALSE,FALSE,FALSE,FALSE
679185,1894,FALSE,FALSE,FALSE,FALSE
1916367,6288,FALSE,TRUE,TRUE,TRUE
882941,1894,FALSE,FALSE,FALSE,FALSE
511157,1843,FALSE,FALSE,FALSE,FALSE
116051,1894,FALSE,FALSE,FALSE,FALSE
2715008,1894,FALSE,FALSE,FALSE,FALSE
228195,5671,FALSE,FALSE,TRUE,TRUE
304725,1894,FALSE,FALSE,FALSE,FALSE
467878,1784,FALSE,FALSE,FALSE,FALSE
239114,1894,FALSE,FALSE,FALSE,FALSE
239110,1894,FALSE,FALSE,FALSE,FALSE
1181950,1894,FALSE,FALSE,FALSE,FALSE
1276735,7087,TRUE,TRUE,TRUE,TRUE
604070,1783,FALSE,FALSE,FALSE,FALSE
2050759,1894,FALSE,FALSE,FALSE,FALSE
1143264,1894,FALSE,FALSE,FALSE,FALSE
2060794,1894,FALSE,FALSE,FALSE,FALSE
5382,1084,FALSE,FALSE,FALSE,FALSE
555519,1894,FALSE,FALSE,FALSE,FALSE
1745723,6017,FALSE,FALSE,TRUE,TRUE
85971,1894,FALSE,FALSE,FALSE,FALSE
1667224,1613,FALSE,FALSE,FALSE,FALSE
933337,1894,FALSE,FALSE,FALSE,FALSE
146781,1105,FALSE,FALSE,FALSE,FALSE
1247711,1894,FALSE,FALSE,FALSE,FALSE
268180,1894,FALSE,FALSE,FALSE,FALSE
89913,1894,FALSE,FALSE,FALSE,FALSE
350811,1549,FALSE,FALSE,FALSE,FALSE
249492,3039,FALSE,FALSE,FALSE,FALSE
1673888,1894,FALSE,FALSE,FALSE,FALSE
58917,1783,FALSE,FALSE,FALSE,FALSE
860300,1894,FALSE,FALSE,FALSE,FALSE
1882930,1378,FALSE,FALSE,FALSE,FALSE
5443,1894,FALSE,FALSE,FALSE,FALSE
64640,6969,FALSE,TRUE,TRUE,TRUE
2291071,1795,FALSE,FALSE,FALSE,FALSE
1171613,1894,FALSE,FALSE,FALSE,FALSE
44442,1894,FALSE,FALSE,FALSE,FALSE
201725,1894,FALSE,FALSE,FALSE,FALSE
324621,1739,FALSE,FALSE,FALSE,FALSE
1144505,6718,FALSE,TRUE,TRUE,TRUE
450317,6854,FALSE,TRUE,TRUE,TRUE
281842,1818,FALSE,FALSE,FALSE,FALSE
355335,1894,FALSE,FALSE,FALSE,FALSE
2013623,1843,FALSE,FALSE,FALSE,FALSE
1105078,1894,FALSE,FALSE,FALSE,FALSE
1912984,1894,FALSE,FALSE,FALSE,FALSE
545329,1894,FALSE,FALSE,FALSE,FALSE
64506,1783,FALSE,FALSE,FALSE,FALSE
1437040,1783,FALSE,FALSE,FALSE,FALSE
1165894,1894,FALSE,FALSE,FALSE,FALSE
1205895,1843,FALSE,FALSE,FALSE,FALSE
79018,7364,TRUE,TRUE,TRUE,TRUE
409225,2166,FALSE,FALSE,FALSE,FALSE
1053086,1819,FALSE,FALSE,FALSE,FALSE
1928144,2171,FALSE,FALSE,FALSE,FALSE
692676,2171,FALSE,FALSE,FALSE,FALSE
1531976,2171,FALSE,FALSE,FALSE,FALSE
2683321,2171,FALSE,FALSE,FALSE,FALSE
2107997,2171,FALSE,FALSE,FALSE,FALSE
60444,2167,FALSE,FALSE,FALSE,FALSE
83181,2171,FALSE,FALSE,FALSE,FALSE
1485160,2171,FALSE,FALSE,FALSE,FALSE
320317,2171,FALSE,FALSE,FALSE,FALSE
1792685,2171,FALSE,FALSE,FALSE,FALSE
57459,2167,FALSE,FALSE,FALSE,FALSE
62699,2171,FALSE,FALSE,FALSE,FALSE
679991,2167,FALSE,FALSE,FALSE,FALSE
1131642,2171,FALSE,FALSE,FALSE,FALSE
396380,2171,FALSE,FALSE,FALSE,FALSE
1662108,2171,FALSE,FALSE,FALSE,FALSE
1755170,2171,FALSE,FALSE,FALSE,FALSE
131342,2171,FALSE,FALSE,FALSE,FALSE
1968781,2171,FALSE,FALSE,FALSE,FALSE
91478,2167,FALSE,FALSE,FALSE,FALSE
2480828,2163,FALSE,FALSE,FALSE,FALSE
237025,2171,FALSE,FALSE,FALSE,FALSE
216833,5518,FALSE,FALSE,TRUE,TRUE
1982713,2171,FALSE,FALSE,FALSE,FALSE
1795434,2171,FALSE,FALSE,FALSE,FALSE
450330,3718,FALSE,FALSE,FALSE,FALSE
80547,2171,FALSE,FALSE,FALSE,FALSE
889414,7182,TRUE,TRUE,TRUE,TRUE
5374,2171,FALSE,FALSE,FALSE,FALSE
150802,2171,FALSE,FALSE,FALSE,FALSE
5445,1844,FALSE,FALSE,FALSE,FALSE
576573,2171,FALSE,FALSE,FALSE,FALSE
1985865,3202,FALSE,FALSE,FALSE,FALSE
1592208,2283,FALSE,FALSE,FALSE,FALSE
139964,2283,FALSE,FALSE,FALSE,FALSE
1755420,2283,FALSE,FALSE,FALSE,FALSE
2718599,7717,TRUE,TRUE,TRUE,TRUE
2498824,2283,FALSE,FALSE,FALSE,FALSE
1232572,2283,FALSE,FALSE,FALSE,FALSE
97331,2283,FALSE,FALSE,FALSE,FALSE
57131,2283,FALSE,FALSE,FALSE,FALSE
2136233,2283,FALSE,FALSE,FALSE,FALSE
1709932,5922,FALSE,FALSE,TRUE,TRUE
1915366,6100,FALSE,FALSE,TRUE,TRUE
1253947,2975,FALSE,FALSE,FALSE,FALSE
1324776,6100,FALSE,FALSE,TRUE,TRUE
1343385,1634,FALSE,FALSE,FALSE,FALSE
1506166,4446,FALSE,FALSE,FALSE,FALSE
39196,2975,FALSE,FALSE,FALSE,FALSE
304299,6100,FALSE,FALSE,TRUE,TRUE
108926,6100,FALSE,FALSE,TRUE,TRUE
1809708,7129,TRUE,TRUE,TRUE,TRUE
296818,6698,FALSE,TRUE,TRUE,TRUE
166392,6761,FALSE,TRUE,TRUE,TRUE
2043204,7145,TRUE,TRUE,TRUE,TRUE
1750820,6100,FALSE,FALSE,TRUE,TRUE
575976,6365,FALSE,TRUE,TRUE,TRUE
429479,6100,FALSE,FALSE,TRUE,TRUE
1776402,6173,FALSE,FALSE,TRUE,TRUE
146309,7272,TRUE,TRUE,TRUE,TRUE
1585415,6100,FALSE,FALSE,TRUE,TRUE
561982,6100,FALSE,FALSE,TRUE,TRUE
2502995,6100,FALSE,FALSE,TRUE,TRUE
2747962,6100,FALSE,FALSE,TRUE,TRUE
57147,6173,FALSE,FALSE,TRUE,TRUE
44410,7129,TRUE,TRUE,TRUE,TRUE
1042133,6442,FALSE,TRUE,TRUE,TRUE
1755444,2975,FALSE,FALSE,FALSE,FALSE
1027814,6100,FALSE,FALSE,TRUE,TRUE
115234,1629,FALSE,FALSE,FALSE,FALSE
573935,7276,TRUE,TRUE,TRUE,TRUE
1079131,6100,FALSE,FALSE,TRUE,TRUE
1310232,6100,FALSE,FALSE,TRUE,TRUE
42327,7129,TRUE,TRUE,TRUE,TRUE
144050,6100,FALSE,FALSE,TRUE,TRUE
1078102,6100,FALSE,FALSE,TRUE,TRUE
595255,6329,FALSE,TRUE,TRUE,TRUE
1634499,2241,FALSE,FALSE,FALSE,FALSE
202913,6100,FALSE,FALSE,TRUE,TRUE
97093,7642,TRUE,TRUE,TRUE,TRUE
247546,2110,FALSE,FALSE,FALSE,FALSE
212376,6100,FALSE,FALSE,TRUE,TRUE
42363,6589,FALSE,TRUE,TRUE,TRUE
153668,2110,FALSE,FALSE,FALSE,FALSE
224371,7129,TRUE,TRUE,TRUE,TRUE
1436174,6100,FALSE,FALSE,TRUE,TRUE
941262,6100,FALSE,FALSE,TRUE,TRUE
1966392,7139,TRUE,TRUE,TRUE,TRUE
2010846,6100,FALSE,FALSE,TRUE,TRUE
2587387,2078,FALSE,FALSE,FALSE,FALSE
1769367,7129,TRUE,TRUE,TRUE,TRUE
2058619,6100,FALSE,FALSE,TRUE,TRUE
172192,6173,FALSE,FALSE,TRUE,TRUE
1756133,2040,FALSE,FALSE,FALSE,FALSE
1303577,6744,FALSE,TRUE,TRUE,TRUE
1245707,7315,TRUE,TRUE,TRUE,TRUE
752604,6658,FALSE,TRUE,TRUE,TRUE
576860,6100,FALSE,FALSE,TRUE,TRUE
1235901,6100,FALSE,FALSE,TRUE,TRUE
152305,6100,FALSE,FALSE,TRUE,TRUE
425612,6100,FALSE,FALSE,TRUE,TRUE
743250,2014,FALSE,FALSE,FALSE,FALSE
335850,7276,TRUE,TRUE,TRUE,TRUE
1715228,6100,FALSE,FALSE,TRUE,TRUE
66279,6761,FALSE,TRUE,TRUE,TRUE
2594548,7129,TRUE,TRUE,TRUE,TRUE
1763472,7129,TRUE,TRUE,TRUE,TRUE
155150,6100,FALSE,FALSE,TRUE,TRUE
2497637,2110,FALSE,FALSE,FALSE,FALSE
2012026,6100,FALSE,FALSE,TRUE,TRUE
1886548,6173,FALSE,FALSE,TRUE,TRUE
1490147,7129,TRUE,TRUE,TRUE,TRUE
480500,6100,FALSE,FALSE,TRUE,TRUE
293391,6100,FALSE,FALSE,TRUE,TRUE
1398357,7129,TRUE,TRUE,TRUE,TRUE
62714,7516,TRUE,TRUE,TRUE,TRUE
570640,6100,FALSE,FALSE,TRUE,TRUE
749621,6100,FALSE,FALSE,TRUE,TRUE
2499452,6100,FALSE,FALSE,TRUE,TRUE
2698426,6100,FALSE,FALSE,TRUE,TRUE
997754,6100,FALSE,FALSE,TRUE,TRUE
1662338,1927,FALSE,FALSE,FALSE,FALSE
2316096,2040,FALSE,FALSE,FALSE,FALSE
1583374,6100,FALSE,FALSE,TRUE,TRUE
1431956,6100,FALSE,FALSE,TRUE,TRUE
1917092,7242,TRUE,TRUE,TRUE,TRUE
1150627,6100,FALSE,FALSE,TRUE,TRUE
1306396,6100,FALSE,FALSE,TRUE,TRUE
2718562,6173,FALSE,FALSE,TRUE,TRUE
2530476,6100,FALSE,FALSE,TRUE,TRUE
1543946,6750,FALSE,TRUE,TRUE,TRUE
1542741,6100,FALSE,FALSE,TRUE,TRUE
78078,6790,FALSE,TRUE,TRUE,TRUE
281306,6100,FALSE,FALSE,TRUE,TRUE
454784,2815,FALSE,FALSE,FALSE,FALSE
258902,1461,FALSE,FALSE,FALSE,FALSE
243211,6173,FALSE,FALSE,TRUE,TRUE
1889286,6100,FALSE,FALSE,TRUE,TRUE
153705,6100,FALSE,FALSE,TRUE,TRUE
1911161,6100,FALSE,FALSE,TRUE,TRUE
1301325,6100,FALSE,FALSE,TRUE,TRUE
2164049,6100,FALSE,FALSE,TRUE,TRUE
273110,6100,FALSE,FALSE,TRUE,TRUE
413844,6100,FALSE,FALSE,TRUE,TRUE
208715,6100,FALSE,FALSE,TRUE,TRUE
909240,6100,FALSE,FALSE,TRUE,TRUE
394533,7129,TRUE,TRUE,TRUE,TRUE
1891688,6100,FALSE,FALSE,TRUE,TRUE
1518755,2241,FALSE,FALSE,FALSE,FALSE
2028445,6173,FALSE,FALSE,TRUE,TRUE
411581,7145,TRUE,TRUE,TRUE,TRUE
47235,6100,FALSE,FALSE,TRUE,TRUE
352993,6100,FALSE,FALSE,TRUE,TRUE
44624,5090,FALSE,FALSE,FALSE,TRUE
2291726,6100,FALSE,FALSE,TRUE,TRUE
4948,7216,TRUE,TRUE,TRUE,TRUE
1089531,6100,FALSE,FALSE,TRUE,TRUE
42258,7129,TRUE,TRUE,TRUE,TRUE
45581,6100,FALSE,FALSE,TRUE,TRUE
1894960,6100,FALSE,FALSE,TRUE,TRUE
45501,7145,TRUE,TRUE,TRUE,TRUE
45790,6100,FALSE,FALSE,TRUE,TRUE
907738,7485,TRUE,TRUE,TRUE,TRUE
65811,6100,FALSE,FALSE,TRUE,TRUE
36036,2110,FALSE,FALSE,FALSE,FALSE
426304,6100,FALSE,FALSE,TRUE,TRUE
13366,6100,FALSE,FALSE,TRUE,TRUE
485397,6100,FALSE,FALSE,TRUE,TRUE
420002,6100,FALSE,FALSE,TRUE,TRUE
420003,7382,TRUE,TRUE,TRUE,TRUE
135453,6173,FALSE,FALSE,TRUE,TRUE
45569,7242,TRUE,TRUE,TRUE,TRUE
223819,6100,FALSE,FALSE,TRUE,TRUE
181602,7162,TRUE,TRUE,TRUE,TRUE
51920,1953,FALSE,FALSE,FALSE,FALSE
53648,6100,FALSE,FALSE,TRUE,TRUE
796026,7129,TRUE,TRUE,TRUE,TRUE
45553,6796,FALSE,TRUE,TRUE,TRUE
933994,1490,FALSE,FALSE,FALSE,FALSE
71561,6100,FALSE,FALSE,TRUE,TRUE
1709939,5016,FALSE,FALSE,FALSE,TRUE
201503,7107,TRUE,TRUE,TRUE,TRUE
158605,6100,FALSE,FALSE,TRUE,TRUE
40435,6100,FALSE,FALSE,TRUE,TRUE
1615801,6100,FALSE,FALSE,TRUE,TRUE
1306131,6100,FALSE,FALSE,TRUE,TRUE
98765,7276,TRUE,TRUE,TRUE,TRUE
467965,7145,TRUE,TRUE,TRUE,TRUE
1566997,6100,FALSE,FALSE,TRUE,TRUE
394051,6100,FALSE,FALSE,TRUE,TRUE
1882862,6100,FALSE,FALSE,TRUE,TRUE
139132,6100,FALSE,FALSE,TRUE,TRUE
13562,5513,FALSE,FALSE,TRUE,TRUE
176803,7145,TRUE,TRUE,TRUE,TRUE
93009,6100,FALSE,FALSE,TRUE,TRUE
1249696,6100,FALSE,FALSE,TRUE,TRUE
1840762,6100,FALSE,FALSE,TRUE,TRUE
1608438,7129,TRUE,TRUE,TRUE,TRUE
139156,7276,TRUE,TRUE,TRUE,TRUE
403071,6100,FALSE,FALSE,TRUE,TRUE
1862882,6100,FALSE,FALSE,TRUE,TRUE
203106,6100,FALSE,FALSE,TRUE,TRUE
1149926,6100,FALSE,FALSE,TRUE,TRUE
861056,7129,TRUE,TRUE,TRUE,TRUE
1843333,6760,FALSE,TRUE,TRUE,TRUE
80538,6100,FALSE,FALSE,TRUE,TRUE
879640,6100,FALSE,FALSE,TRUE,TRUE
879639,7129,TRUE,TRUE,TRUE,TRUE
68813,6100,FALSE,FALSE,TRUE,TRUE
47297,6100,FALSE,FALSE,TRUE,TRUE
181981,6730,FALSE,TRUE,TRUE,TRUE
1813137,6100,FALSE,FALSE,TRUE,TRUE
67709,7145,TRUE,TRUE,TRUE,TRUE
1132867,6100,FALSE,FALSE,TRUE,TRUE
1045938,6100,FALSE,FALSE,TRUE,TRUE
2233867,6123,FALSE,FALSE,TRUE,TRUE
165390,6100,FALSE,FALSE,TRUE,TRUE
304742,7129,TRUE,TRUE,TRUE,TRUE
171471,6332,FALSE,TRUE,TRUE,TRUE
181888,6100,FALSE,FALSE,TRUE,TRUE
646503,6100,FALSE,FALSE,TRUE,TRUE
1490363,6100,FALSE,FALSE,TRUE,TRUE
240331,2975,FALSE,FALSE,FALSE,FALSE
1415152,6100,FALSE,FALSE,TRUE,TRUE
1051796,7145,TRUE,TRUE,TRUE,TRUE
285436,6173,FALSE,FALSE,TRUE,TRUE
1400701,6173,FALSE,FALSE,TRUE,TRUE
2722992,7272,TRUE,TRUE,TRUE,TRUE
178730,7228,TRUE,TRUE,TRUE,TRUE
80636,1571,FALSE,FALSE,FALSE,FALSE
654445,1592,FALSE,FALSE,FALSE,FALSE
1712121,7044,TRUE,TRUE,TRUE,TRUE
2060796,6100,FALSE,FALSE,TRUE,TRUE
2765353,6145,FALSE,FALSE,TRUE,TRUE
1622021,6761,FALSE,TRUE,TRUE,TRUE
312138,6100,FALSE,FALSE,TRUE,TRUE
37468,5365,FALSE,FALSE,FALSE,TRUE
418991,6100,FALSE,FALSE,TRUE,TRUE
341589,2975,FALSE,FALSE,FALSE,FALSE
693287,6100,FALSE,FALSE,TRUE,TRUE
68764,7312,TRUE,TRUE,TRUE,TRUE
90948,6846,FALSE,TRUE,TRUE,TRUE
566083,6100,FALSE,FALSE,TRUE,TRUE
1464785,6100,FALSE,FALSE,TRUE,TRUE
150199,6100,FALSE,FALSE,TRUE,TRUE
105811,6100,FALSE,FALSE,TRUE,TRUE
89920,6100,FALSE,FALSE,TRUE,TRUE
385021,6100,FALSE,FALSE,TRUE,TRUE
89935,6100,FALSE,FALSE,TRUE,TRUE
105713,5365,FALSE,FALSE,FALSE,TRUE
2305856,6100,FALSE,FALSE,TRUE,TRUE
5255,6100,FALSE,FALSE,TRUE,TRUE
2031069,6131,FALSE,FALSE,TRUE,TRUE
882890,6100,FALSE,FALSE,TRUE,TRUE
662878,7129,TRUE,TRUE,TRUE,TRUE
1495443,6173,FALSE,FALSE,TRUE,TRUE
114767,1849,FALSE,FALSE,FALSE,FALSE
169998,6100,FALSE,FALSE,TRUE,TRUE
524251,7129,TRUE,TRUE,TRUE,TRUE
1304415,6100,FALSE,FALSE,TRUE,TRUE
338549,7021,TRUE,TRUE,TRUE,TRUE
5247,6100,FALSE,FALSE,TRUE,TRUE
54742,6100,FALSE,FALSE,TRUE,TRUE
1123531,6100,FALSE,FALSE,TRUE,TRUE
2729607,6100,FALSE,FALSE,TRUE,TRUE
1472369,6173,FALSE,FALSE,TRUE,TRUE
1550743,6100,FALSE,FALSE,TRUE,TRUE
2126706,7129,TRUE,TRUE,TRUE,TRUE
1115102,6100,FALSE,FALSE,TRUE,TRUE
1091291,7349,TRUE,TRUE,TRUE,TRUE
708070,7315,TRUE,TRUE,TRUE,TRUE
201730,7282,TRUE,TRUE,TRUE,TRUE
1196530,7242,TRUE,TRUE,TRUE,TRUE
1095379,2110,FALSE,FALSE,FALSE,FALSE
1196536,7282,TRUE,TRUE,TRUE,TRUE
1084247,7278,TRUE,TRUE,TRUE,TRUE
443155,7282,TRUE,TRUE,TRUE,TRUE
1254000,7242,TRUE,TRUE,TRUE,TRUE
64628,7564,TRUE,TRUE,TRUE,TRUE
90268,6173,FALSE,FALSE,TRUE,TRUE
4836,7129,TRUE,TRUE,TRUE,TRUE
1162313,6100,FALSE,FALSE,TRUE,TRUE
155726,7642,TRUE,TRUE,TRUE,TRUE
90267,6173,FALSE,FALSE,TRUE,TRUE
4872,7322,TRUE,TRUE,TRUE,TRUE
994334,6100,FALSE,FALSE,TRUE,TRUE
64561,7044,TRUE,TRUE,TRUE,TRUE
979697,7145,TRUE,TRUE,TRUE,TRUE
979699,7282,TRUE,TRUE,TRUE,TRUE
1253907,7362,TRUE,TRUE,TRUE,TRUE
1715235,7176,TRUE,TRUE,TRUE,TRUE
1253891,7375,TRUE,TRUE,TRUE,TRUE
281844,7382,TRUE,TRUE,TRUE,TRUE
1689468,7271,TRUE,TRUE,TRUE,TRUE
548875,7139,TRUE,TRUE,TRUE,TRUE
673086,6100,FALSE,FALSE,TRUE,TRUE
1775752,7278,TRUE,TRUE,TRUE,TRUE
1775751,7129,TRUE,TRUE,TRUE,TRUE
1253903,7277,TRUE,TRUE,TRUE,TRUE
2724129,6100,FALSE,FALSE,TRUE,TRUE
576023,7129,TRUE,TRUE,TRUE,TRUE
529467,7383,TRUE,TRUE,TRUE,TRUE
64563,7349,TRUE,TRUE,TRUE,TRUE
1343623,7273,TRUE,TRUE,TRUE,TRUE
979710,7145,TRUE,TRUE,TRUE,TRUE
979716,7145,TRUE,TRUE,TRUE,TRUE
979689,7276,TRUE,TRUE,TRUE,TRUE
979671,7305,TRUE,TRUE,TRUE,TRUE
311241,6100,FALSE,FALSE,TRUE,TRUE
604197,6100,FALSE,FALSE,TRUE,TRUE
979670,7129,TRUE,TRUE,TRUE,TRUE
979724,7242,TRUE,TRUE,TRUE,TRUE
1343614,6100,FALSE,FALSE,TRUE,TRUE
743927,6100,FALSE,FALSE,TRUE,TRUE
765907,7129,TRUE,TRUE,TRUE,TRUE
2011664,7359,TRUE,TRUE,TRUE,TRUE
559243,7129,TRUE,TRUE,TRUE,TRUE
101098,7647,TRUE,TRUE,TRUE,TRUE
90253,7168,TRUE,TRUE,TRUE,TRUE
1147122,6100,FALSE,FALSE,TRUE,TRUE
1735307,6100,FALSE,FALSE,TRUE,TRUE
2153294,7242,TRUE,TRUE,TRUE,TRUE
1921603,6914,FALSE,TRUE,TRUE,TRUE
937382,6626,FALSE,TRUE,TRUE,TRUE
44941,7297,TRUE,TRUE,TRUE,TRUE
121125,6100,FALSE,FALSE,TRUE,TRUE
2026243,7553,TRUE,TRUE,TRUE,TRUE
2010987,6100,FALSE,FALSE,TRUE,TRUE
4814,7276,TRUE,TRUE,TRUE,TRUE
