"taxa_id" "W" "detected_0.9" "detected_0.8" "detected_0.7" "detected_0.6"
"231" "101852" Inf TRUE TRUE TRUE TRUE
"232" "1802957" Inf TRUE TRUE TRUE TRUE
"233" "1316788" Inf TRUE TRUE TRUE TRUE
"234" "2656787" Inf TRUE TRUE TRUE TRUE
"235" "38037" Inf TRUE TRUE TRUE TRUE
"236" "210010" Inf TRUE TRUE TRUE TRUE
"237" "164535" Inf TRUE TRUE TRUE TRUE
"238" "292464" Inf TRUE TRUE TRUE TRUE
"239" "1436886" Inf TRUE TRUE TRUE TRUE
"240" "34373" Inf TRUE TRUE TRUE TRUE
"241" "157594" Inf TRUE TRUE TRUE TRUE
"242" "135283" Inf TRUE TRUE TRUE TRUE
"243" "78156" Inf TRUE TRUE TRUE TRUE
"244" "655981" Inf TRUE TRUE TRUE TRUE
"245" "342668" Inf TRUE TRUE TRUE TRUE
"246" "79858" Inf TRUE TRUE TRUE TRUE
"247" "5101" Inf TRUE TRUE TRUE TRUE
"248" "1715249" Inf TRUE TRUE TRUE TRUE
"249" "1955577" Inf TRUE TRUE TRUE TRUE
"250" "5052" Inf TRUE TRUE TRUE TRUE
"251" "306088" Inf TRUE TRUE TRUE TRUE
"252" "33178" Inf TRUE TRUE TRUE TRUE
"253" "5061" Inf TRUE TRUE TRUE TRUE
"254" "5053" Inf TRUE TRUE TRUE TRUE
"255" "5059" Inf TRUE TRUE TRUE TRUE
"256" "5062" Inf TRUE TRUE TRUE TRUE
"257" "5057" Inf TRUE TRUE TRUE TRUE
"258" "746128" Inf TRUE TRUE TRUE TRUE
"259" "36630" Inf TRUE TRUE TRUE TRUE
"260" "162425" Inf TRUE TRUE TRUE TRUE
"261" "46472" Inf TRUE TRUE TRUE TRUE
"262" "319627" Inf TRUE TRUE TRUE TRUE
"263" "209559" Inf TRUE TRUE TRUE TRUE
"264" "41959" Inf TRUE TRUE TRUE TRUE
"265" "41058" Inf TRUE TRUE TRUE TRUE
"266" "979771" Inf TRUE TRUE TRUE TRUE
"267" "319626" Inf TRUE TRUE TRUE TRUE
"268" "1810919" Inf TRUE TRUE TRUE TRUE
"269" "41067" Inf TRUE TRUE TRUE TRUE
"270" "51019" Inf TRUE TRUE TRUE TRUE
"271" "1220188" Inf TRUE TRUE TRUE TRUE
"272" "301854" Inf TRUE TRUE TRUE TRUE
"273" "340412" Inf TRUE TRUE TRUE TRUE
"274" "41047" Inf TRUE TRUE TRUE TRUE
"275" "61420" Inf TRUE TRUE TRUE TRUE
"276" "41068" Inf TRUE TRUE TRUE TRUE
"277" "1191711" Inf TRUE TRUE TRUE TRUE
"278" "446911" Inf TRUE TRUE TRUE TRUE
"279" "34381" Inf TRUE TRUE TRUE TRUE
"280" "288669" Inf TRUE TRUE TRUE TRUE
"281" "132259" Inf TRUE TRUE TRUE TRUE
"282" "1196635" Inf TRUE TRUE TRUE TRUE
"283" "487661" Inf TRUE TRUE TRUE TRUE
"284" "1506151" Inf TRUE TRUE TRUE TRUE
"285" "293939" Inf TRUE TRUE TRUE TRUE
"286" "109264" Inf TRUE TRUE TRUE TRUE
"287" "1340029" Inf TRUE TRUE TRUE TRUE
"288" "41061" Inf TRUE TRUE TRUE TRUE
"289" "1341132" Inf TRUE TRUE TRUE TRUE
"290" "319630" Inf TRUE TRUE TRUE TRUE
"291" "319631" Inf TRUE TRUE TRUE TRUE
"292" "5068" Inf TRUE TRUE TRUE TRUE
"293" "2741095" Inf TRUE TRUE TRUE TRUE
"294" "1405805" Inf TRUE TRUE TRUE TRUE
"295" "40381" Inf TRUE TRUE TRUE TRUE
"296" "5073" Inf TRUE TRUE TRUE TRUE
"297" "1108849" Inf TRUE TRUE TRUE TRUE
"298" "1835702" Inf TRUE TRUE TRUE TRUE
"299" "27334" Inf TRUE TRUE TRUE TRUE
