"taxa_id" "W" "detected_0.9" "detected_0.8" "detected_0.7" "detected_0.6"
"259" "36630" 0 FALSE FALSE FALSE FALSE
"260" "162425" 0 FALSE FALSE FALSE FALSE
"261" "46472" 0 FALSE FALSE FALSE FALSE
"262" "319627" 0 FALSE FALSE FALSE FALSE
"263" "209559" 0 FALSE FALSE FALSE FALSE
"264" "41959" Inf TRUE TRUE TRUE TRUE
"265" "41058" 0 FALSE FALSE FALSE FALSE
"266" "979771" 0 FALSE FALSE FALSE FALSE
"267" "319626" 0 FALSE FALSE FALSE FALSE
"268" "1810919" 0 FALSE FALSE FALSE FALSE
"269" "41067" 0 FALSE FALSE FALSE FALSE
"270" "51019" 0 FALSE FALSE FALSE FALSE
"271" "1220188" 0 FALSE FALSE FALSE FALSE
"272" "301854" 0 FALSE FALSE FALSE FALSE
"273" "340412" 0 FALSE FALSE FALSE FALSE
"274" "41047" 0 FALSE FALSE FALSE FALSE
"275" "61420" 0 FALSE FALSE FALSE FALSE
"276" "41068" 0 FALSE FALSE FALSE FALSE
"277" "1191711" 0 FALSE FALSE FALSE FALSE
"278" "446911" 0 FALSE FALSE FALSE FALSE
"279" "34381" 0 FALSE FALSE FALSE FALSE
"280" "288669" 0 FALSE FALSE FALSE FALSE
"281" "132259" 0 FALSE FALSE FALSE FALSE
"282" "1196635" 0 FALSE FALSE FALSE FALSE
"283" "487661" 164 FALSE FALSE FALSE FALSE
"284" "1506151" 0 FALSE FALSE FALSE FALSE
"285" "293939" 0 FALSE FALSE FALSE FALSE
"286" "109264" 0 FALSE FALSE FALSE FALSE
"287" "1340029" 0 FALSE FALSE FALSE FALSE
"288" "41061" 153 FALSE FALSE FALSE FALSE
"289" "1341132" 0 FALSE FALSE FALSE FALSE
"290" "319630" 0 FALSE FALSE FALSE FALSE
"291" "319631" 179 FALSE FALSE FALSE FALSE
"292" "5068" 0 FALSE FALSE FALSE FALSE
"293" "2741095" Inf TRUE TRUE TRUE TRUE
"294" "1405805" 0 FALSE FALSE FALSE FALSE
"295" "40381" Inf TRUE TRUE TRUE TRUE
"296" "5073" 0 FALSE FALSE FALSE FALSE
"297" "1108849" 0 FALSE FALSE FALSE FALSE
"298" "1835702" 0 FALSE FALSE FALSE FALSE
"299" "27334" 0 FALSE FALSE FALSE FALSE
"300" "36651" 0 FALSE FALSE FALSE FALSE
"301" "36656" Inf TRUE TRUE TRUE TRUE
"302" "1909432" 0 FALSE FALSE FALSE FALSE
"303" "5081" Inf TRUE TRUE TRUE TRUE
"304" "36650" 1 FALSE FALSE FALSE FALSE
"305" "60172" Inf TRUE TRUE TRUE TRUE
"306" "5077" 0 FALSE FALSE FALSE FALSE
"307" "69781" Inf TRUE TRUE TRUE TRUE
"308" "41063" 0 FALSE FALSE FALSE FALSE
"309" "5098" 0 FALSE FALSE FALSE FALSE
"310" "246267" Inf TRUE TRUE TRUE TRUE
"311" "89491" Inf TRUE TRUE TRUE TRUE
"312" "5094" 0 FALSE FALSE FALSE FALSE
"313" "28572" 0 FALSE FALSE FALSE FALSE
"314" "128442" 60 FALSE FALSE FALSE FALSE
"315" "37727" 0 FALSE FALSE FALSE FALSE
"316" "28564" 0 FALSE FALSE FALSE FALSE
"317" "1266744" Inf TRUE TRUE TRUE TRUE
"318" "68825" 0 FALSE FALSE FALSE FALSE
"319" "264951" 0 FALSE FALSE FALSE FALSE
"320" "5550" 0 FALSE FALSE FALSE FALSE
"321" "5551" 200 FALSE FALSE FALSE FALSE
"322" "63417" 0 FALSE FALSE FALSE FALSE
"323" "63400" 0 FALSE FALSE FALSE FALSE
"324" "63405" 276 FALSE FALSE FALSE FALSE
"325" "74035" 0 FALSE FALSE FALSE FALSE
"326" "63402" 0 FALSE FALSE FALSE FALSE
"327" "119676" Inf TRUE TRUE TRUE TRUE
"328" "5500" 0 FALSE FALSE FALSE FALSE
"329" "5501" 0 FALSE FALSE FALSE FALSE
"330" "199306" 0 FALSE FALSE FALSE FALSE
"331" "38946" 0 FALSE FALSE FALSE FALSE
"332" "1048829" 62 FALSE FALSE FALSE FALSE
"333" "121759" 0 FALSE FALSE FALSE FALSE
"334" "1681229" 0 FALSE FALSE FALSE FALSE
"335" "5037" 0 FALSE FALSE FALSE FALSE
"336" "33188" 0 FALSE FALSE FALSE FALSE
"337" "5583" Inf TRUE TRUE TRUE TRUE
"338" "91925" 0 FALSE FALSE FALSE FALSE
"339" "348802" 0 FALSE FALSE FALSE FALSE
"340" "212818" 0 FALSE FALSE FALSE FALSE
"341" "1033840" 0 FALSE FALSE FALSE FALSE
"342" "91928" 0 FALSE FALSE FALSE FALSE
"343" "5970" 0 FALSE FALSE FALSE FALSE
"344" "5584" Inf TRUE TRUE TRUE TRUE
"345" "82105" 207 FALSE FALSE FALSE FALSE
"346" "569365" 0 FALSE FALSE FALSE FALSE
"347" "86049" 226 FALSE FALSE FALSE FALSE
"348" "470704" 0 FALSE FALSE FALSE FALSE
"349" "1182553" 204 FALSE FALSE FALSE FALSE
"350" "89940" 0 FALSE FALSE FALSE FALSE
"351" "40354" 0 FALSE FALSE FALSE FALSE
"352" "1367422" 321 FALSE FALSE FALSE FALSE
"353" "979981" 0 FALSE FALSE FALSE FALSE
"354" "40355" 0 FALSE FALSE FALSE FALSE
"355" "254056" 0 FALSE FALSE FALSE FALSE
"356" "856822" 0 FALSE FALSE FALSE FALSE
"357" "43220" Inf TRUE TRUE TRUE TRUE
"358" "43228" 0 FALSE FALSE FALSE FALSE
"359" "43229" 49 FALSE FALSE FALSE FALSE
"360" "1664694" 0 FALSE FALSE FALSE FALSE
"361" "86056" 0 FALSE FALSE FALSE FALSE
"362" "293227" 250 FALSE FALSE FALSE FALSE
"363" "1758292" Inf TRUE TRUE TRUE TRUE
"364" "364733" 0 FALSE FALSE FALSE FALSE
"365" "124099" Inf TRUE TRUE TRUE TRUE
"366" "172634" Inf TRUE TRUE TRUE TRUE
"367" "2486653" Inf TRUE TRUE TRUE TRUE
"368" "2041279" Inf TRUE TRUE TRUE TRUE
"369" "2094712" Inf TRUE TRUE TRUE TRUE
"370" "143885" Inf TRUE TRUE TRUE TRUE
"371" "2250278" 1 FALSE FALSE FALSE FALSE
"372" "136281" 0 FALSE FALSE FALSE FALSE
"373" "1089818" Inf TRUE TRUE TRUE TRUE
"374" "315943" Inf TRUE TRUE TRUE TRUE
"375" "172621" Inf TRUE TRUE TRUE TRUE
"376" "5199" 0 FALSE FALSE FALSE FALSE
"377" "174080" 0 FALSE FALSE FALSE FALSE
"378" "27339" Inf TRUE TRUE TRUE TRUE
"379" "195773" Inf TRUE TRUE TRUE TRUE
"380" "1986077" 26 FALSE FALSE FALSE FALSE
"381" "2040699" Inf TRUE TRUE TRUE TRUE
"382" "86788" Inf TRUE TRUE TRUE TRUE
"383" "1518595" Inf TRUE TRUE TRUE TRUE
"384" "1518593" 0 FALSE FALSE FALSE FALSE
"385" "1585466" 1 FALSE FALSE FALSE FALSE
"386" "209564" Inf TRUE TRUE TRUE TRUE
"387" "48861" Inf TRUE TRUE TRUE TRUE
"388" "161997" 0 FALSE FALSE FALSE FALSE
"389" "1486872" 0 FALSE FALSE FALSE FALSE
"390" "2054620" Inf TRUE TRUE TRUE TRUE
"391" "114962" Inf TRUE TRUE TRUE TRUE
"392" "116794" Inf TRUE TRUE TRUE TRUE
