"taxa_id" "W" "detected_0.9" "detected_0.8" "detected_0.7" "detected_0.6"
"232" "586223" Inf TRUE TRUE TRUE TRUE
"233" "40559" 159 FALSE FALSE FALSE FALSE
"234" "5180" 219 FALSE FALSE FALSE FALSE
"235" "77105" 34 FALSE FALSE FALSE FALSE
"236" "61186" Inf TRUE TRUE TRUE TRUE
"237" "38448" Inf TRUE TRUE TRUE TRUE
"238" "2482752" 106 FALSE FALSE FALSE FALSE
"239" "149040" 0 FALSE FALSE FALSE FALSE
"240" "576137" 430 FALSE FALSE TRUE TRUE
"241" "86026" Inf TRUE TRUE TRUE TRUE
"242" "698440" 122 FALSE FALSE FALSE FALSE
"243" "565419" Inf TRUE TRUE TRUE TRUE
"244" "582885" Inf TRUE TRUE TRUE TRUE
"245" "101852" 139 FALSE FALSE FALSE FALSE
"246" "1802957" 420 FALSE FALSE TRUE TRUE
"247" "1316788" 159 FALSE FALSE FALSE FALSE
"248" "2656787" 140 FALSE FALSE FALSE FALSE
"249" "38037" 434 FALSE FALSE TRUE TRUE
"250" "210010" 429 FALSE FALSE TRUE TRUE
"251" "164535" 435 FALSE FALSE TRUE TRUE
"252" "292464" Inf TRUE TRUE TRUE TRUE
"253" "1436886" Inf TRUE TRUE TRUE TRUE
"254" "34373" 126 FALSE FALSE FALSE FALSE
"255" "157594" Inf TRUE TRUE TRUE TRUE
"256" "135283" 441 FALSE FALSE TRUE TRUE
"257" "78156" 99 FALSE FALSE FALSE FALSE
"258" "655981" 106 FALSE FALSE FALSE FALSE
"259" "342668" 123 FALSE FALSE FALSE FALSE
"260" "79858" Inf TRUE TRUE TRUE TRUE
"261" "5101" 201 FALSE FALSE FALSE FALSE
"262" "78138" Inf TRUE TRUE TRUE TRUE
"263" "1715249" 201 FALSE FALSE FALSE FALSE
"264" "1955577" Inf TRUE TRUE TRUE TRUE
"265" "5052" 236 FALSE FALSE FALSE FALSE
"266" "306088" 228 FALSE FALSE FALSE FALSE
"267" "33178" 219 FALSE FALSE FALSE FALSE
"268" "5061" 189 FALSE FALSE FALSE FALSE
"269" "5053" 146 FALSE FALSE FALSE FALSE
"270" "5059" 252 FALSE FALSE FALSE FALSE
"271" "5062" Inf TRUE TRUE TRUE TRUE
"272" "5057" 174 FALSE FALSE FALSE FALSE
"273" "746128" 143 FALSE FALSE FALSE FALSE
"274" "36630" 129 FALSE FALSE FALSE FALSE
"275" "162425" 224 FALSE FALSE FALSE FALSE
"276" "46472" 0 FALSE FALSE FALSE FALSE
"277" "319627" 149 FALSE FALSE FALSE FALSE
"278" "209559" 177 FALSE FALSE FALSE FALSE
"279" "41959" Inf TRUE TRUE TRUE TRUE
"280" "41058" 234 FALSE FALSE FALSE FALSE
"281" "979771" 156 FALSE FALSE FALSE FALSE
"282" "319626" 170 FALSE FALSE FALSE FALSE
"283" "1810919" 152 FALSE FALSE FALSE FALSE
"284" "41067" 160 FALSE FALSE FALSE FALSE
"285" "51019" 148 FALSE FALSE FALSE FALSE
"286" "1220188" 122 FALSE FALSE FALSE FALSE
"287" "301854" 229 FALSE FALSE FALSE FALSE
"288" "340412" 158 FALSE FALSE FALSE FALSE
"289" "41047" 202 FALSE FALSE FALSE FALSE
"290" "61420" 111 FALSE FALSE FALSE FALSE
"291" "41068" 141 FALSE FALSE FALSE FALSE
"292" "1191711" 159 FALSE FALSE FALSE FALSE
"293" "446911" 148 FALSE FALSE FALSE FALSE
"294" "34381" 210 FALSE FALSE FALSE FALSE
"295" "288669" 139 FALSE FALSE FALSE FALSE
"296" "132259" 169 FALSE FALSE FALSE FALSE
"297" "1196635" 138 FALSE FALSE FALSE FALSE
"298" "487661" 156 FALSE FALSE FALSE FALSE
"299" "1506151" 125 FALSE FALSE FALSE FALSE
"300" "293939" 137 FALSE FALSE FALSE FALSE
"301" "109264" 152 FALSE FALSE FALSE FALSE
"302" "1340029" 137 FALSE FALSE FALSE FALSE
"303" "41061" 159 FALSE FALSE FALSE FALSE
"304" "1341132" 143 FALSE FALSE FALSE FALSE
"305" "319630" 133 FALSE FALSE FALSE FALSE
"306" "319631" 145 FALSE FALSE FALSE FALSE
"307" "5068" 133 FALSE FALSE FALSE FALSE
"308" "2741095" Inf TRUE TRUE TRUE TRUE
"309" "1316485" Inf TRUE TRUE TRUE TRUE
"310" "1405805" 0 FALSE FALSE FALSE FALSE
"311" "40381" Inf TRUE TRUE TRUE TRUE
"312" "41724" Inf TRUE TRUE TRUE TRUE
"313" "41282" Inf TRUE TRUE TRUE TRUE
"314" "5073" 121 FALSE FALSE FALSE FALSE
"315" "1108849" 127 FALSE FALSE FALSE FALSE
"316" "1835702" 145 FALSE FALSE FALSE FALSE
"317" "27334" 131 FALSE FALSE FALSE FALSE
"318" "36651" 143 FALSE FALSE FALSE FALSE
"319" "36656" Inf TRUE TRUE TRUE TRUE
"320" "1909432" 0 FALSE FALSE FALSE FALSE
"321" "5081" Inf TRUE TRUE TRUE TRUE
"322" "36650" 430 FALSE FALSE TRUE TRUE
"323" "60172" Inf TRUE TRUE TRUE TRUE
"324" "5077" 0 FALSE FALSE FALSE FALSE
"325" "69781" Inf TRUE TRUE TRUE TRUE
"326" "41063" 140 FALSE FALSE FALSE FALSE
"327" "5098" 0 FALSE FALSE FALSE FALSE
"328" "246267" Inf TRUE TRUE TRUE TRUE
"329" "89491" Inf TRUE TRUE TRUE TRUE
"330" "5094" 133 FALSE FALSE FALSE FALSE
"331" "28572" 153 FALSE FALSE FALSE FALSE
"332" "128442" 401 FALSE FALSE TRUE TRUE
"333" "37727" 173 FALSE FALSE FALSE FALSE
"334" "28564" 134 FALSE FALSE FALSE FALSE
"335" "1266744" Inf TRUE TRUE TRUE TRUE
"336" "198730" Inf TRUE TRUE TRUE TRUE
"337" "68825" 213 FALSE FALSE FALSE FALSE
"338" "264951" 152 FALSE FALSE FALSE FALSE
"339" "566408" Inf TRUE TRUE TRUE TRUE
"340" "5550" 93 FALSE FALSE FALSE FALSE
"341" "5551" 140 FALSE FALSE FALSE FALSE
"342" "63417" 134 FALSE FALSE FALSE FALSE
"343" "63400" 128 FALSE FALSE FALSE FALSE
"344" "63405" 241 FALSE FALSE FALSE FALSE
"345" "74035" 137 FALSE FALSE FALSE FALSE
"346" "63402" 134 FALSE FALSE FALSE FALSE
"347" "119676" Inf TRUE TRUE TRUE TRUE
"348" "5500" 122 FALSE FALSE FALSE FALSE
"349" "5501" 131 FALSE FALSE FALSE FALSE
"350" "199306" 115 FALSE FALSE FALSE FALSE
"351" "38946" 123 FALSE FALSE FALSE FALSE
"352" "1048829" 207 FALSE FALSE FALSE FALSE
"353" "121759" 97 FALSE FALSE FALSE FALSE
"354" "1681229" 202 FALSE FALSE FALSE FALSE
"355" "5037" 116 FALSE FALSE FALSE FALSE
"356" "33188" 147 FALSE FALSE FALSE FALSE
"357" "4968" Inf TRUE TRUE TRUE TRUE
"358" "5583" Inf TRUE TRUE TRUE TRUE
"359" "91925" 170 FALSE FALSE FALSE FALSE
"360" "348802" 172 FALSE FALSE FALSE FALSE
"361" "212818" 138 FALSE FALSE FALSE FALSE
"362" "1033840" 140 FALSE FALSE FALSE FALSE
"363" "91928" 107 FALSE FALSE FALSE FALSE
"364" "5970" 154 FALSE FALSE FALSE FALSE
"365" "5584" Inf TRUE TRUE TRUE TRUE
"366" "82105" 142 FALSE FALSE FALSE FALSE
"367" "569365" 113 FALSE FALSE FALSE FALSE
"368" "86049" 170 FALSE FALSE FALSE FALSE
"369" "470704" 92 FALSE FALSE FALSE FALSE
"370" "1182553" 114 FALSE FALSE FALSE FALSE
"371" "89940" 102 FALSE FALSE FALSE FALSE
"372" "40354" 92 FALSE FALSE FALSE FALSE
"373" "1367422" 136 FALSE FALSE FALSE FALSE
"374" "979981" 139 FALSE FALSE FALSE FALSE
"375" "40355" 104 FALSE FALSE FALSE FALSE
"376" "254056" 283 FALSE FALSE FALSE FALSE
"377" "856822" 114 FALSE FALSE FALSE FALSE
"378" "43220" Inf TRUE TRUE TRUE TRUE
"379" "43228" 172 FALSE FALSE FALSE FALSE
"380" "43229" 132 FALSE FALSE FALSE FALSE
"381" "1664694" 114 FALSE FALSE FALSE FALSE
"382" "86056" 118 FALSE FALSE FALSE FALSE
"383" "293227" 158 FALSE FALSE FALSE FALSE
"384" "1758292" Inf TRUE TRUE TRUE TRUE
"385" "364733" 92 FALSE FALSE FALSE FALSE
"386" "124099" Inf TRUE TRUE TRUE TRUE
"387" "172634" Inf TRUE TRUE TRUE TRUE
"388" "2486653" Inf TRUE TRUE TRUE TRUE
"389" "2041279" Inf TRUE TRUE TRUE TRUE
"390" "2094712" Inf TRUE TRUE TRUE TRUE
"391" "143885" Inf TRUE TRUE TRUE TRUE
"392" "2250278" 435 FALSE FALSE TRUE TRUE
"393" "143883" Inf TRUE TRUE TRUE TRUE
"394" "136281" 0 FALSE FALSE FALSE FALSE
"395" "1089818" Inf TRUE TRUE TRUE TRUE
"396" "87258" Inf TRUE TRUE TRUE TRUE
"397" "315943" Inf TRUE TRUE TRUE TRUE
"398" "172621" Inf TRUE TRUE TRUE TRUE
"399" "315933" Inf TRUE TRUE TRUE TRUE
"400" "5199" 91 FALSE FALSE FALSE FALSE
"401" "174080" 101 FALSE FALSE FALSE FALSE
"402" "27339" Inf TRUE TRUE TRUE TRUE
"403" "195773" Inf TRUE TRUE TRUE TRUE
